Rate Plan Name,Device Name/Identifier,SKU / IMEI,,,,,,,,,,,,,,,,,,Phone Savings,MyTab Amount Max Limit,Trade In Promo Limit (Percentage),Offer Start Date,Offer End Date,,,,,,,,,,,,,,,,Description
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy Z Flip4 5G 512GB - Pink Gold,629258132464,,,,,,,,,,,,,,,,,,216,1752,,18-11-2022 00:00:00,05-12-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy Z Fold4 5G 256GB - Beige,629258132525,,,,,,,,,,,,,,,,,,312,2664,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy Z Fold4 5G 256GB - Greygreen,629258132549,,,,,,,,,,,,,,,,,,312,2664,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy Z Fold4 5G 256GB - Phantom Black,629258132501,,,,,,,,,,,,,,,,,,312,2664,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy Z Fold4 5G 512GB - Beige,629258132532,,,,,,,,,,,,,,,,,,312,2832,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy Z Fold4 5G 512GB - Greygreen,629258132556,,,,,,,,,,,,,,,,,,312,2832,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy Z Fold4 5G 512GB - Phantom Black,629258132518,,,,,,,,,,,,,,,,,,312,2832,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 128GB - Blue,887276669410,,,,,,,,,,,,,,,,,,576,1488,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 128GB - Bora Purple,887276696331,,,,,,,,,,,,,,,,,,576,1488,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 128GB - Graphite,887276669397,,,,,,,,,,,,,,,,,,576,1488,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 128GB - Pink Gold,887276669373,,,,,,,,,,,,,,,,,,576,1488,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 256GB - Blue,887276669403,,,,,,,,,,,,,,,,,,576,1584,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 256GB - Bora Purple,887276696324,,,,,,,,,,,,,,,,,,576,1584,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 256GB - Graphite,887276669380,,,,,,,,,,,,,,,,,,576,1584,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 256GB - Pink Gold,887276669366,,,,,,,,,,,,,,,,,,576,1584,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 512GB - Blue,887276703497,,,,,,,,,,,,,,,,,,216,1752,,18-11-2022 00:00:00,05-12-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 512GB - Bora Purple,887276703510,,,,,,,,,,,,,,,,,,216,1752,,18-11-2022 00:00:00,05-12-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 512GB - Graphite,887276703480,,,,,,,,,,,,,,,,,,216,1752,,18-11-2022 00:00:00,05-12-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Flip4 5G 512GB - Pink Gold,887276703473,,,,,,,,,,,,,,,,,,216,1752,,18-11-2022 00:00:00,05-12-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Fold4 5G 256GB - Beige,887276666174,,,,,,,,,,,,,,,,,,312,2664,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Fold4 5G 256GB - Greygreen,887276666167,,,,,,,,,,,,,,,,,,312,2664,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Fold4 5G 256GB - Phantom Black,887276666259,,,,,,,,,,,,,,,,,,312,2664,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Fold4 5G 512GB - Beige,887276666143,,,,,,,,,,,,,,,,,,312,2832,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Fold4 5G 512GB - Greygreen,887276666150,,,,,,,,,,,,,,,,,,312,2832,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy Z Fold4 5G 512GB - Phantom Black,887276666136,,,,,,,,,,,,,,,,,,312,2832,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy S22 5G 128GB - Bora Purple,887276711690,,,,,,,,,,,,,,,,,,696,1296,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy S22 5G 128GB - Bora Purple,629258132563,,,,,,,,,,,,,,,,,,696,1296,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,Samsung Galaxy S22 5G 256GB - Bora Purple,887276711683,,,,,,,,,,,,,,,,,,696,1368,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - Samsung Galaxy S22 5G 256GB - Bora Purple,629258132570,,,,,,,,,,,,,,,,,,696,1368,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 128GB Midnight,194253408031,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 128GB Starlight,194253408369,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 128GB Purple,194253408697,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 128GB (PRODUCT)RED,194253409021,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 128GB Blue,194253409359,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 256GB Midnight,194253409687,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 256GB Starlight,194253410010,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 256GB Purple,194253410348,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 256GB (PRODUCT)RED,194253410676,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 256GB Blue,194253411000,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 512GB Midnight,194253411338,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 512GB Starlight,194253411666,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 512GB Purple,194253411994,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 512GB (PRODUCT)RED,194253412328,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 512GB Blue,194253412656,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 128GB Midnight,194253372554,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 128GB Starlight,194253372608,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 128GB Purple,194253372653,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 128GB (PRODUCT)RED,194253372707,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 128GB Blue,194253372752,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 256GB Midnight,194253372806,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 256GB Starlight,194253372851,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 256GB Purple,194253372905,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 256GB (PRODUCT)RED,194253372950,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 256GB Blue,194253373001,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 512GB Midnight,194253373056,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 512GB Starlight,194253373100,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 512GB Purple,194253373155,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 512GB (PRODUCT)RED,194253373209,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,iPhone 14 Plus 512GB Blue,194253373254,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 128GB Midnight,629258132594,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 128GB Starlight,629258132600,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 128GB Purple,629258132617,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 128GB (PRODUCT)RED,629258132624,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 128GB Blue,629258132631,,,,,,,,,,,,,,,,,,281,1128,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 256GB Midnight,629258132648,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 256GB Starlight,629258132655,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 256GB Purple,629258132662,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 256GB (PRODUCT)RED,629258132679,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 256GB Blue,629258132686,,,,,,,,,,,,,,,,,,282,1272,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 512GB Midnight,629258132693,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 512GB Starlight,629258132709,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 512GB Purple,629258132716,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 512GB (PRODUCT)RED,629258132723,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 512GB Blue,629258132730,,,,,,,,,,,,,,,,,,313,1560,,18-11-2022 00:00:00,25-11-2022 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 128GB Midnight,629258132747,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 128GB Starlight,629258132754,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 128GB Purple,629258132761,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 128GB (PRODUCT)RED,629258132778,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 128GB Blue,629258132785,,,,,,,,,,,,,,,,,,282,1272,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 256GB Midnight,629258132792,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 256GB Starlight,629258132808,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 256GB Purple,629258132815,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 256GB (PRODUCT)RED,629258132822,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 256GB Blue,629258132839,,,,,,,,,,,,,,,,,,308,1440,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 512GB Midnight,629258132846,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 512GB Starlight,629258132853,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 512GB Purple,629258132860,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 512GB (PRODUCT)RED,629258132877,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 35GB,3PR - iPhone 14 Plus 512GB Blue,629258132884,,,,,,,,,,,,,,,,,,338,1728,,14-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 256GB Midnight,194252706121,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 256GB Starlight,194252706176,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 256GB Pink,194252706220,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 256GB (PRODUCT)RED,194252706275,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 256GB Blue,194252706329,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 128GB Midnight,194252705872,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 128GB Starlight,194252705926,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 128GB Pink,194252705971,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 128GB (PRODUCT)RED,194252706022,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 128GB Blue,194252706077,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 128GB Midnight,629258124490,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 128GB Starlight,629258124506,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 128GB Pink,629258124513,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 128GB (PRODUCT)RED,629258124520,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 128GB Blue,629258124537,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 256GB Midnight,629258124544,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 256GB Starlight,629258124551,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 256GB Pink,629258124568,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 256GB (PRODUCT)RED,629258124575,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 256GB Blue,629258124582,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 128GB Green,194253128564,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 13 256GB Green,194253128656,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 128GB Green,629258130996,,,,,,,,,,,,,,,,,,881,1128,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,3PR - iPhone 13 256GB Green,629258132013,,,,,,,,,,,,,,,,,,816,1272,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 14 Pro 128GB Space Black,194253400950,,,,,,,,,,,,,,,,,,308,1440,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 14 Pro 128GB Silver,194253401285,,,,,,,,,,,,,,,,,,308,1440,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 14 Pro 128GB Gold,194253401612,,,,,,,,,,,,,,,,,,308,1440,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 14 Pro 128GB Deep Purple,194253401940,,,,,,,,,,,,,,,,,,308,1440,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 14 Pro 256GB Space Black,194253402275,,,,,,,,,,,,,,,,,,309,1584,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 14 Pro 256GB Silver,194253402602,,,,,,,,,,,,,,,,,,309,1584,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 37GB,iPhone 14 Pro 256GB Gold,194253402930,,,,,,,,,,,,,,,,,,309,1584,,18-11-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
